Date,nickName,text,Content_Type,views,likes,shares,comments,Like_Rate (%),Share_Rate (%),Comment_Rate (%),Video_Length,hashtag1,country,Positive_Keywords,Negative_Keywords,videoUrl
2025-05-20,WH1TE.am,another one #edit #am #edittok #hood #ishowspeed #hoodishowspeed @IShowSpeed ,Other,154700,5778,326,155,3.6999999999999997,0.2,0.1,Medium (15-60s),edit,,0.0,0.0,https://www.tiktok.com/@wh1te.edit5/video/7506399584294358294
2025-05-30,Kick Clipper,IShowSpeed meets football legends in Germany 👀🔥 #ishowspeed #fyp ,Gaming/Sports,2400000,208500,18000,1123,8.7,0.8,0.0,Long (1-5m),ishowspeed,,0.0,0.0,https://www.tiktok.com/@kickclipper_/video/7510233228129602838
2025-06-01,Klippppped,can't blame him tho 🤣🤣#ishowspeed #ishowspeedclipz #ishowspeedlive #funnytiktok #foryoupage #fyp #viralvideos ,Meme/Comedy,525,25,4,1,4.8,0.8,0.2,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@pnd.a8/video/7511019883790978326
2025-06-01,Clip40.official,Legends in one spot 😳 @IShowSpeed #fyp #khbaib #UFC #ishowspeed #fyp #fyp ,Other,3000000,166000,8060,587,5.5,0.3,0.0,Medium (15-60s),,,0.0,0.0,https://www.tiktok.com/@getrichdietryng_/video/7510823335429786887
2025-05-30,risingballers,We got Speed lifting the UCL trophy before GTA 6 🤣🏆 @IShowSpeed #championsleague #uefachampionsleague #ucl #allianzarena #bayern #psg #inter #intermilan #legend #footballtiktok #football #futbol #futebol #footy #ballers #funny #meme #him #aura #golazo #goal #4u #goal ,Gaming/Sports,1300000,160300,10200,2513,12.3,0.8,0.2,Medium (15-60s),,2921044.0,0.0,0.0,https://www.tiktok.com/@risingballers/video/7510303789904137494
2024-02-21,ishowspeedplug,Ishowspeed packs ronaldo 4 times 🔥  #ishowspeed #ishowspeedclipz #ishowspeedrage #ronaldo #fifa #football #fyp ,Gaming/Sports,2100000,89300,629,297,4.3,0.0,0.0,Long (1-5m),ishowspeed,6252001.0,0.0,0.0,https://www.tiktok.com/@ishowspeedpluug/video/7338174643741805866
2025-04-04,Kick Clipper,Speed helps the Chinese girl overcome her depression 🥹❤️‍🩹 #ishowspeed #fyp ,Other,1700000,190200,2774,984,11.200000000000001,0.2,0.1,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@kickclipper_/video/7489407808262180118
2023-09-12,speedcontentx,Why Speed doesnt like Messi 😂 #fyp #lionelmessi #foryou #ishowspeed ,Other,5500000,490000,4058,5029,8.9,0.1,0.1,Long (1-5m),fyp,,0.0,0.0,https://www.tiktok.com/@speedcontentx/video/7278015111204179233
2025-04-07,RiseStrong,IShowSpeed was hearing a familiar word a bit too much #ishowspeed ,Other,2300000,290500,74000,1781,12.6,3.2,0.1,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@_entertainmentclip/video/7490562357773552918
2025-05-31,IShowSpeed,IShowSpeed Meets David Beckham 🤩 #fyp #foryoupage #foryou #viral #trending #ishowspeed #speed #davidbeckham ,Other,213100,9762,70,35,4.6,0.0,0.0,Medium (15-60s),fyp,,0.0,0.0,https://www.tiktok.com/@speedclipshq/video/7510718929187130646
2024-11-21,Music Media,IShowSpeed is running in the Olympics 😳🥇 @IShowSpeed @Noah Lyles #ishowspeed #noahlyles #edit,Other,21700000,2500000,44000,5474,11.5,0.2,0.0,Medium (15-60s),,,0.0,0.0,https://www.tiktok.com/@musicmediaco/video/7439818377465629998
2023-08-30,Rob,Pt2 #fyp#fup#foryoupage#ishowspeed#speedisfunny#funny#memez#meme#funnie#memez #foryoupages ,Meme/Comedy,805700,100300,3177,305,12.4,0.4,0.0,Short (<15s),fyp,,0.0,0.0,https://www.tiktok.com/@xqc214/video/7273172048594226465
2025-04-06,Might _a11,we made right person famous!❤️🎯@IShowSpeed #speed #ishowspeed ,Other,5600000,491900,11900,2947,8.799999999999999,0.2,0.1,Medium (15-60s),,6252001.0,0.0,0.0,https://www.tiktok.com/@might_a11/video/7490149392050326830
2025-04-04,UNKNOWN,The moment when she sang along Superldol with @IShowSpeed                     ————————— #china #hongkong #ishowspeed ,Other,3400000,233800,5212,1340,6.9,0.2,0.0,Medium (15-60s),,,0.0,0.0,https://www.tiktok.com/@bokilo53/video/7489487575267200263
2025-04-04,Kick Clipper,IShowSpeed was shocked hearing her voice in Hong Kong ❤️‍🩹 #ishowspeed #fyp ,Other,2500000,127700,3858,843,5.1,0.2,0.0,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@kickclipper_/video/7489399168067276054
2025-05-30,seny,#speedingermany #ishowspeedgermany #speed ,Other,7677,187,4,2,2.4,0.1,0.0,Short (<15s),speedingermany,,0.0,0.0,https://www.tiktok.com/@senyedit68/video/7510216036348693791
2025-05-30,atomclipz,No way IShowSpeed is casually playing with Kaka and other football legends in Germany 👀😳  #speed #ishowspeed #ishowspeedclips @IShowSpeed ,Gaming/Sports,56800,1836,36,21,3.2,0.1,0.0,Short (<15s),speed,,0.0,0.0,https://www.tiktok.com/@atomclipz/video/7510249952149327111
2025-05-31,Gaboamp,ib:@sanchez #ishowspeed #song #trendingvideo #2002_gabo #clip #am #cr7edit #alight #manchester #manchesterunited #zeka #ronaldo #c #r #7 #speedupsongs #ishow  @IShowSpeed ,Other,1716,274,81,85,16.0,4.7,5.0,Medium (15-60s),,,0.0,0.0,https://www.tiktok.com/@2002_gabo/video/7510437402859654405
2024-09-09,￶,Why was he yelling stop 😭😭 #fyp #viral #tiktok #viralvideo #viraltiktok #goviral #clips #twitch #ishowspeed #xyzbca #meme #memecut ,Meme/Comedy,308300,7604,1293,312,2.5,0.4,0.1,Medium (15-60s),fyp,,0.0,0.0,https://www.tiktok.com/@archiveland/video/7412643064419798304
2025-06-02,Minnie2024,#foru #speed #ishowspeed #footballtiktok ,Gaming/Sports,165,7,0,0,4.2,0.0,0.0,Medium (15-60s),foru,,0.0,0.0,https://www.tiktok.com/@minnie202469/video/7511184585787526422
2025-04-11,Hax,Speed finally met zhang wei🤣 #ishowspeed #ishowspeedclipz #ishowspeedlive #speed ,Other,4500000,311000,16800,1918,6.9,0.4,0.0,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@hax__xyz/video/7491933213544189191
2024-09-09,honeybearmall,Ishowspeed tastes durian for the first time in Thailand #ishowspeed #bangkok #thailand #durian ,Other,10500000,485500,8631,1920,4.6,0.1,0.0,Medium (15-60s),ishowspeed,1605651.0,0.0,0.0,https://www.tiktok.com/@honeybear.mall/video/7412600652913790216
2025-06-01,CBS Sports Golazo,Can’t leave Kate hangin’ like that Speed! 😐 #soccer #football #ucl #uclfinal #championsleague #ucltoday #ishowspeed #speed ,Gaming/Sports,2200000,146100,1456,351,6.6000000000000005,0.1,0.0,Short (<15s),soccer,,0.0,0.0,https://www.tiktok.com/@cbssportsgolazo/video/7511075874419117342
2024-11-04,Twitchviralclips4ever,"A fan re-created Speed meeting Ronaldo pic, but Speed wasn't happy about it.  @ishowspeed #ishowspeed #cristianoronaldo #fyp #fypシ",Other,6800000,473800,30400,3888,7.000000000000001,0.4,0.1,Medium (15-60s),,,1.0,0.0,https://www.tiktok.com/@twitchviralclip4ever/video/7433363487281171729
2025-02-12,IShowLiu,Speed respect moment ❤️‍🩹 #ishowspeed #speed #edit #respect #fyp #zleffy,Other,8400000,826400,10100,2269,9.8,0.1,0.0,Short (<15s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@ishowliu_/video/7470482694225284374
2025-05-30,BY JAM💎,SPEED doesn’t realize who he just met😳 #Fyp #viral #germany #fifa #speed #ishowspeed #uefa #champions #football #soccer #ucl #uclfinal #psg #intermilan ,Gaming/Sports,82200,2105,69,16,2.6,0.1,0.0,Short (<15s),fyp,,0.0,0.0,https://www.tiktok.com/@clipsbyjam/video/7510284922578324779
2025-05-30,Reaper Clips,Speed meets Albanian President Edi Rama in Germany 😳👀 #ishowspeed #ishowspeedclips #albania #edirama #germany #clips #viral #fyp,Other,29500,851,409,15,2.9000000000000004,1.4000000000000001,0.1,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@reaperrclips/video/7510269960162233622
2025-05-30,Stream Wave 🌊,Speed gives his PREDICTION for the UCL Final  #ishowspeed #ishowspeedclipz #fyp #foryoupage #streamer #clips ,Other,23700,350,11,7,1.5,0.0,0.0,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@stream_waves/video/7510243379939134742
2024-09-19,Rafiial,Speed aura is back #speed #ishowspeed #aura #indonesia #crowd #fyp #fypage ,Other,1700000,114300,1838,1153,6.7,0.1,0.1,Short (<15s),speed,,0.0,0.0,https://www.tiktok.com/@rafiial2/video/7416286558929620256
2025-05-30,Themaisterb,Speed to the ucl #ishowspeed #trending #ishowspeedclipz #edit ,Other,414,33,0,1,8.0,0.0,0.2,Short (<15s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@themaisterb/video/7510295586344668438
2025-05-30,Streamclipper,Speed scored a goal on van der Sal👀😭#fyp #ishowspeed #soccer ,Gaming/Sports,148900,3953,78,26,2.7,0.1,0.0,Short (<15s),fyp,,0.0,0.0,https://www.tiktok.com/@streamerclipperrr/video/7510259931090586923
2022-12-08,Money Kicks,Teaching @IShowSpeed how to pray 🤲🏽❤️ #ishowspeed #fyp #islam #alhumdulillah ,Other,26900000,2600000,197000,30000,9.700000000000001,0.7000000000000001,0.1,Medium (15-60s),,,0.0,0.0,https://www.tiktok.com/@moneykicks971/video/7174734923658431745
2025-05-28,Reaper Clips,Speed is going to Germany for the UCL Finals 👀🔥 #ishowspeed #ishowspeedclips #ucl #uclfinal #football #clips #viral #fyp,Gaming/Sports,98700,8143,2036,173,8.3,2.1,0.2,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@reaperrclips/video/7509538189044993302
2025-06-01,PubitySport,Doue was waiting to meet Speed 😭 #ishowspeed #speed #psg #parissaintgermain #desiredoue #doue #funny #ucl #championsleague #dembele #foryou #fy #4u #trending (Via TT/ rafaelbenzinho) ,Meme/Comedy,115300,11800,342,96,10.2,0.3,0.1,Short (<15s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@pubitysport/video/7510955545046682902
2025-06-01,utdclapsy,Doue X Speed 😭🔥 #fyp #viral #psg #doue #ishowspeed #ucl #viral #speed #clips #football ,Gaming/Sports,19800,2571,150,17,13.0,0.8,0.1,Medium (15-60s),fyp,,0.0,0.0,https://www.tiktok.com/@ae.clapsy/video/7510939456455691542
2025-05-27,Lazy ki,Ishowspeed can’t be a real person☠️ #ishowspeed #kaicenat #ishowspeedclipz #kaicenatclips #fyp #foryoupage #funny ,Meme/Comedy,1200000,220100,105400,3945,18.3,8.799999999999999,0.3,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@lazykiuchi/video/7509256972592565509
2025-06-01,seny,#CapCut speed doue #ishowspeed #doué #psg #speed #uclfinal #ishowspeedclipz ,Other,21100,1109,7,11,5.3,0.0,0.1,Medium (15-60s),capcut,,0.0,0.0,https://www.tiktok.com/@senyedit68/video/7511031819190521119
2025-06-01,MA99⚽️🇩🇿,في نضرك هل يستطيع فعلها سبيد أم لحكيمي كلام آخر ؟! ⚡️✍🏽… #championsleague #achrefhakimi #hakimi🇲🇦 #hakimi #morocco #speed #ishowspeedclipz #ishowspeedlive #المغرب🇲🇦 #footballtiktok #footballedit #footballvideo ,Gaming/Sports,850600,50800,218,422,6.0,0.0,0.0,Long (1-5m),championsleague,,0.0,0.0,https://www.tiktok.com/@raheem.foot/video/7511088741960650006
2025-03-31,santi,#speedinchina #ishowspeedclipz #ishowspeed #china #ishowspeedinchina #america #speed #superidol #kfc #monkey #banana #showspeed ,Other,684700,33900,5795,439,5.0,0.8,0.1,Short (<15s),speedinchina,,0.0,0.0,https://www.tiktok.com/@n0tsantiiibruh/video/7488065728747146527
2025-06-01,Slovak Maps,Did IShowSpeed mentioned your country in his Europe tour part 2? 🇪🇺✈️ | Grey countries already visited in part 1 but he should also in part 2 but wasn't mentioned on the stream | #CapCut #geography #geographymap #europe #map #europemap #xbycza #countries #mapper #ishowspeed #speed #europetour #tour #portugalcountrybali #slovakmaps #slovakexe #slovakmapper #fy #fyp #foryo ,Other,145600,5477,424,292,3.8,0.3,0.2,Short (<15s),capcut,,0.0,0.0,https://www.tiktok.com/@slovak.exe/video/7510976944280702230
2023-07-07,Notification⚠️,#speed #ishowspeed #funny #fypシ #fyp #u4 speed barking ,Meme/Comedy,291800,3978,1923,30,1.4000000000000001,0.7000000000000001,0.0,Medium (15-60s),speed,,0.0,0.0,https://www.tiktok.com/@ishowspeed_videos1/video/7253094858410216731
2024-06-22,Chatmo,The Moment I Met @IShowSpeed In Germany! 🤯🔥 #ishowspeed #chatmo ,Other,19800000,1700000,5867,3951,8.6,0.0,0.0,Medium (15-60s),,2921044.0,0.0,0.0,https://www.tiktok.com/@chatmo/video/7383271063859334432
2025-05-28,Track_tv,#noahlyles #ishowspeed #track #trackandfield #trackandfieldforever #trackandfieldedit #Running #sprinting #goviral #fyp #sports #athlete #edit #fastmanalive #acceleration #topspeed #jamaicantiktok🇯🇲viral #fypシ゚ #goat🐐 ,Other,1100000,50500,411,221,4.6,0.0,0.0,Medium (15-60s),noahlyles,,0.0,0.0,https://www.tiktok.com/@trackstar_edits/video/7509388057402035461
2025-03-30,Reidar,Amy Really Cared About Speed❤️ #ishowspeedlive #ishowspeedclipz #viralvideos #speedamy @ishowspeed,Other,68500000,7200000,74200,22500,10.5,0.1,0.0,Medium (15-60s),ishowspeedlive,,0.0,0.0,https://www.tiktok.com/@reeidar/video/7487579711334255894
2024-09-18,badboihalal,Ingusnya iShowSpeed bisa nembak,Other,352200,6022,1889,171,1.7000000000000002,0.5,0.0,Medium (15-60s),,,0.0,0.0,https://www.tiktok.com/@badboihalal/video/7415937174828256518
2022-09-24,LADbible,Speed wasn’t happy 😭 #ishowspeed #uk #sidemen #speed #youtube #sui ,Other,59000000,5400000,117700,31600,9.2,0.2,0.1,Short (<15s),ishowspeed,,1.0,0.0,https://www.tiktok.com/@ladbible/video/7146991721606286597
2025-05-30,risingballers,He apologised to Kaka after his tackle last time 😭😭 @IShowSpeed #speed #ishowspeed #kaka #robertocarlos #cafu #legend #footballtiktok #football #futbol #futebol #footy #ballers #funny #meme #him #aura #golazo #goal ,Gaming/Sports,2800000,255000,16100,1903,9.1,0.6,0.1,Long (1-5m),,,0.0,0.0,https://www.tiktok.com/@risingballers/video/7510252281674206486
2024-05-03,Bluey,relatable #fyp #ishowspeed #moon #meme #youngerme #what #meme #shock ,Meme/Comedy,128300,1041,1367,22,0.8,1.0999999999999999,0.0,Short (<15s),fyp,,0.0,0.0,https://www.tiktok.com/@itsbluey__/video/7364632956196998421
2025-06-02,Zombie San,Dream VS IShowSpeed... but with HEALTH BARS Part 2 #minecraft #animation #fyp #foryoupage #trending #tiktok #minecraftmovie #ishowspeed,Other,18400,427,3,8,2.3,0.0,0.0,Long (1-5m),minecraft,,0.0,0.0,https://www.tiktok.com/@.zombiesanxd/video/7511056564128681259
2025-05-30,upsidex,"Speed Meets Jay-Jay Ococha, ask him about his visit To Somalia 🇸🇴 #jayjayokocha #somalia #ishowspeedclipz #ishowspeed #somalitiktok #fyp",Other,755600,57000,7365,1366,7.5,1.0,0.2,Medium (15-60s),jayjayokocha,,0.0,0.0,https://www.tiktok.com/@upsidex_/video/7510245673053277496
2025-03-09,𝘱𝘳𝘰𝘧𝘪𝘵,IShowSpeed 🐆  #speed #pace #IShowSpeed #fyp #portugal🇵🇹 #charitymatch ,Other,3800000,310700,14900,1732,8.200000000000001,0.4,0.0,Medium (15-60s),speed,,0.0,0.0,https://www.tiktok.com/@1realprofit/video/7479935650410630422
2025-04-07,e_loong0,"Oh my god, speed and the author sang together😭 Sunshine Rainbow Little White Horse#speed #fyp #ishowspeed #阳光彩虹小白马 #dazhangwei",Other,3600000,267700,33300,4138,7.3999999999999995,0.8999999999999999,0.1,Medium (15-60s),speed,,0.0,0.0,https://www.tiktok.com/@e_loong0/video/7490646976485215519
2025-05-19,LIL TAY,你是内内个内内 ☀️🌈🎠 @Fat_boy_jamal #jamal #ishowspeed #wowkiezhang ,Other,10800000,800300,21100,7170,7.3999999999999995,0.2,0.1,Short (<15s),,,0.0,0.0,https://www.tiktok.com/@liltay/video/7506223090859429166
2025-05-28,IShowSpeed,KSI Turns IShowSpeed Fan Into A IShowSpeed Hater 😂 SWITCH UP IS CRAZY #fyp #foryoupage #foryou #viral #trending #ishowspeed #speed #ksi ,Other,352500,21900,725,133,6.2,0.2,0.0,Long (1-5m),fyp,,0.0,1.0,https://www.tiktok.com/@speedclipshq/video/7509517782736817430
2025-06-01,Jun Yi Chen,1000k❤️ Share this to Ishowspeed 🤣🫶🏻#sunshinerainbowhitepony #Superldol #FYP #ParaTi#Viral#Trending#ChineseSong#TikTokTrend#Music #Funny#Meme#SuperidolSmile#热门#音乐#搞笑 ,Meme/Comedy,64800,3257,420,166,5.0,0.6,0.3,Medium (15-60s),sunshinerainbowhitepony,,0.0,0.0,https://www.tiktok.com/@junyichen27/video/7511062048772590870
2024-05-10,Speed_nation,Speed is the last Uchina🥷#ishowspeed #fyp #trending #naruto,Other,2400000,139200,21500,2387,5.800000000000001,0.8999999999999999,0.1,Very Long (>5m),ishowspeed,,0.0,0.0,https://www.tiktok.com/@speed_nation1/video/7367514768204320046
2023-03-15,IShowLiu,Speed before hitting 16M #ishowspeed #speed #viral #edit #zleffy ,Other,25100000,4600000,178800,10800,18.3,0.7000000000000001,0.0,Long (1-5m),ishowspeed,,0.0,0.0,https://www.tiktok.com/@ishowliu_/video/7210766509294095622
2024-11-05,𝐖𝐄𝐑𝐍𝐄𝐑,Speed REACTING to MY Edit 🤯❤️‍🔥 @IShowSpeed Part 2? #fyp #edit #speed #ishowspeed #countries #werner #biggesteditor ,Reaction,14200000,1600000,8948,13300,11.3,0.1,0.1,Long (1-5m),,6252001.0,0.0,0.0,https://www.tiktok.com/@wernervfx/video/7433727699409030433
2025-01-13,SpeedNaldo7,Celine Dept Gifted iShowSpeed Present 💀#ishowspeedclips #ishowspeedlive #viralvideos #foruyou #foryoupage❤️❤️ #gift #celine,Other,7100000,450200,2130,876,6.3,0.0,0.0,Medium (15-60s),ishowspeedclips,,0.0,0.0,https://www.tiktok.com/@speednaldo7onyt/video/7459084689727327511
2025-04-04,speed,#CapCut #ishowspeedinhongkong #ishowspeedclipz #ishowspeedhongkong ,Other,3100000,169800,2310,1290,5.5,0.1,0.0,Long (1-5m),capcut,,0.0,0.0,https://www.tiktok.com/@ishowdailyupdate3/video/7489398585394547990
2022-05-08,Öş,#ishowspeed @ishowspeed,Other,1400000,52300,1465,563,3.6999999999999997,0.1,0.0,Short (<15s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@sonkurbattanay/video/7095342752682102017
2024-12-29,IShowRăzvan,Wildest IShowSpeed donation from MR BEAST..💀🔥#ishowspeed #speed #mrbeast #donation #dora #edit #viral,Other,5400000,305200,7587,1030,5.7,0.1,0.0,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@ishowspeeedlive/video/7453841189654105366
2025-04-07,e_loong0,"The whole audience sang ""Sunshine Rainbow Little White Horse"" and ignited the speed😭#speed #fyp #ishowspeed #阳光彩虹小白马 ",Other,8300000,936800,110700,3177,11.3,1.3,0.0,Medium (15-60s),speed,,0.0,0.0,https://www.tiktok.com/@e_loong0/video/7490544963642592543
2024-11-15,estr1poor,iShowSpeed Meets Footbalers⚽️ #ishowspeed #garnacho #lamineyamal #pogba #neymar #ronaldo #footballtiktok #fyp ,Gaming/Sports,14700000,1400000,19300,7421,9.5,0.1,0.1,Long (1-5m),ishowspeed,,0.0,0.0,https://www.tiktok.com/@estr1poor/video/7437586427573046560
2023-08-17,Sewyyy🐐,IShowspeed open pack Fifa Mobile and read name player football in game fifa #ishowspeed #ishowspeedclipz #ishowspeedrage #ronaldo #fifa #football #fyp ,Gaming/Sports,13600000,866000,11400,2391,6.4,0.1,0.0,Long (1-5m),ishowspeed,,0.0,0.0,https://www.tiktok.com/@sewyyy.suiii/video/7268288671546150176
2024-08-03,shortsclipstar,ISHOWSPEED JUMPING OVER LAMBO #ishowspeed #ishowspeedclipz #cr7 #lamborghini #adinross #adinrossclips,Other,235100,4880,290,202,2.1,0.1,0.1,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@shortsclipstar/video/7399033577331051808
2022-08-06,Bayza15,had to repost it#fyp #ishowspeed #godisgood,Other,9400000,679600,1145,3093,7.199999999999999,0.0,0.0,Long (1-5m),fyp,,0.0,0.0,https://www.tiktok.com/@bazya15/video/7128732514696350978
2025-01-15,"fala, meu truta.",iShowSpeed PLAYING is HILARIOUS 😂 #ishowspeed #soccer #football,Gaming/Sports,2900000,60700,1671,518,2.1,0.1,0.0,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@falameutruta/video/7460133773351636230
2024-12-31,OxO Meme,IShowSpeed going crazy over OG Fortnite meme #meme #fortnite #crazy #ishowspeed #gamers #greenscreen #CapCut ,Meme/Comedy,281200,5959,5402,71,2.1,1.9,0.0,Short (<15s),meme,,0.0,0.0,https://www.tiktok.com/@oxo_meme/video/7454659063771663621
2025-02-14,Reidar,iShowSpeed becomes a Messi fan💀 #ishowspeedlive #foryoupagе #viralvideos #edit #messi #intermiami @ishowspeed,Other,969300,78400,8866,1149,8.1,0.8999999999999999,0.1,Short (<15s),ishowspeedlive,,0.0,0.0,https://www.tiktok.com/@reeidar/video/7471275548040318230
2025-05-31,YouTubers.show,ishowspee said is one of the fastest people in the world @IShowSpeed #fyp #foryou #foryoupage #ytbs5 #reletable #entertainment #youtubers #show #foootball #race #viral ,Other,1352,96,0,2,7.1,0.0,0.1,Long (1-5m),,,0.0,0.0,https://www.tiktok.com/@ytb.s5/video/7510544601220975894
2025-05-29,Kick Clipper,IShowSpeed's fan found his sister outside 😭❤️‍🩹 #ishowspeed #fyp ,Other,1300000,65700,1805,175,5.1,0.1,0.0,Short (<15s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@kickclipper_/video/7509960924632026390
2025-04-11,atomclipz,IShowSpeed is HEARTBROKEN after the China tour has officially ENDED 💔 #ishowspeed #speed #ishowspeedclips #china @IShowSpeed ,Other,2000000,180200,1476,1601,9.0,0.1,0.1,Short (<15s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@atomclipz/video/7491975494213061896
2025-05-23,quipnet,W speed 🥹❤️! #ishowspeedwithhisdad #ishowspeeddad #ishowspeedfamily ,Other,1700000,91100,522,475,5.4,0.0,0.0,Medium (15-60s),ishowspeedwithhisdad,,0.0,0.0,https://www.tiktok.com/@quipnet/video/7507737428560448790
2025-04-11,atomclipz,IShowSpeed couldn’t believe after Mongolia created the game Chess 👀😳 #ishowspeed #speed #ishowspeedclips #mongolia @IShowSpeed ,Other,3000000,188400,1750,2139,6.3,0.1,0.1,Short (<15s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@atomclipz/video/7491905388837719303
2025-04-11,atomclipz,IShowSpeed was IMPRESSED with Mongolia traditional culture 👀😳 #ishowspeed #speed #ishowspeedclips #mongolia @IShowSpeed ,Other,4200000,356500,13600,2999,8.5,0.3,0.1,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@atomclipz/video/7491912044338236680
2025-04-07,atomclipz,IShowSpeed doesn’t REALIZED he’s being LIVE broadcasted by China national TV 👀😳 #ishowspeed #speed #ishowspeedclips #china @IShowSpeed ,Other,821000,79900,378,291,9.700000000000001,0.0,0.0,Short (<15s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@atomclipz/video/7490554218147745032
2025-05-06,atomclipz,IShowSpeed got EMOTIONAL after he REALIZED he’s in GTA 6 ❤️ #speed #ishowspeed #ishowspeedclips #gta #gta6 @IShowSpeed ,Other,5000000,462100,20600,2295,9.2,0.4,0.0,Short (<15s),speed,,0.0,0.0,https://www.tiktok.com/@atomclipz/video/7501462831473184008
2025-01-21,Kick Clipper,IShowSpeed gives a hint for the next country he will visit next 🤔 #ishowspeed #fyp ,Other,4500000,212900,3638,3164,4.7,0.1,0.1,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@kickclipper_/video/7462445347818851616
2025-03-24,Kick Clipper,IShowSpeed couldn't believe she performed this song for him 😭 #ishowspeed #fyp ,Other,12700000,1200000,70200,3425,9.4,0.6,0.0,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@kickclipper_/video/7485263961768742166
2025-03-08,risingballers,"Speed scored & hit the siuu in front of 90,000 fans 😂🔥 @IShowSpeed #aura #goal #golazo #ishowspeed #speed #sidemen #sidemencharitymatch #football #footballtiktok #ballers #4u #aura #siuuuu #suiiiiiiiiiiiiiii #him ",Gaming/Sports,572800,62300,2123,313,10.9,0.4,0.1,Medium (15-60s),,2635167.0,0.0,0.0,https://www.tiktok.com/@risingballers/video/7479511422116908310
2025-03-29,Streamer Plug 🔌🏆,Mad respect to Speed 🫡 @IShowSpeed #fyp #viral #greenscreenvideo #greenscreen #relatable #xyzbca #speed #ishowspeed #respect #worldpeace #china #chinatiktok #usa #brazil ,Other,438600,28100,462,452,6.4,0.1,0.1,Long (1-5m),,,0.0,0.0,https://www.tiktok.com/@streamernewsplug/video/7487294352637562143
2024-05-29,ShinDits,lo flecharon #speed #ishowspeed #speedy #corea #southkorea #korea #parati #foryou #foryoupage #fyp #fypシ゚ #Viral #stream #streamer #sad #sadstory #love #lovestory #amor #lovesong ,Other,7400000,787500,8857,1784,10.6,0.1,0.0,Long (1-5m),speed,,3.0,0.0,https://www.tiktok.com/@shindits._/video/7374324485345824005
2025-03-08,atomclipz,IShowSpeed LEAKS that this is the LAST Sidemen Charity Match 💔 #ishowspeed #speed #ishowspeedclipz #sidemen #sidemencharitymatch #sidemencharitymatch2025 #viral #trending #xyzbca @IShowSpeed ,Other,1100000,91400,1348,374,8.3,0.1,0.0,Short (<15s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@atomclipz/video/7479497897944419602
2025-05-30,atomclipz,IShowSpeed felt bad for Alphonso Davies after he’s out of season for 9 months 💔🥺 #speed #ishowspeed #ishowspeedclips #alphonsodavies @IShowSpeed ,Other,1400000,111200,568,95,7.9,0.0,0.0,Short (<15s),speed,,0.0,1.0,https://www.tiktok.com/@atomclipz/video/7510238788451454216
2025-06-01,WhiteBoyEm LIVE,SPEED Copied MY SAYING… 🤧 #fyp #whiteboyem #ishowspeed #kaicenat #adinross #whiteboyemclipz #viral #trending #whiteboyemandsaimya #foryou ,Other,1300000,91000,902,1492,7.000000000000001,0.1,0.1,Medium (15-60s),fyp,,0.0,0.0,https://www.tiktok.com/@livewhiteboyem/video/7511064229529537835
2025-02-09,BY JAM💎,Speed moving these h #superbowlLIX #flagfootball #football #fyp #speed #ishowspeed #nfl ,Gaming/Sports,1200000,115100,1436,414,9.6,0.1,0.0,Short (<15s),superbowllix,,0.0,0.0,https://www.tiktok.com/@clipsbyjam/video/7469240725511769390
2024-11-07,Betr,RACE FOR THE FASTEST MAN ALIVE 😱 #ISHOWSPEED #Noahlyles #ishowspeedclips #mrbeast #mrbeastchallenge #speedracing #noahlylesvsishowspeed ,Other,29200000,1300000,29600,8159,4.5,0.1,0.0,Short (<15s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@betr/video/7434349500870774058
